Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W],VAV_4:DesPer 1:Des Heat Mass Flow [kg/s],VAV_4:DesPer 1:Des Heat Cap [W],VAV_4:DesPer 1:Des Cool Mass Flow [kg/s],VAV_4:DesPer 1:Des Sens Cool Cap [W],VAV_4:DesPer 1:Des Tot Cool Cap [W],VAV_4:DesPer 2:Des Heat Mass Flow [kg/s],VAV_4:DesPer 2:Des Heat Cap [W],VAV_4:DesPer 2:Des Cool Mass Flow [kg/s],VAV_4:DesPer 2:Des Sens Cool Cap [W],VAV_4:DesPer 2:Des Tot Cool Cap [W]
11:40:00,2.466931E-01,0.000000E+00,6.493596E+00,7.536518E+04,9.520192E+04,5.882459E-01,1.727802E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.934476E+00,5.660377E+04,7.002121E+04,6.925461E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.845548E+00,5.561092E+04,6.912525E+04,7.871954E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.517298E+00,8.552042E+04,1.004824E+05,7.976248E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
11:50:00,2.466931E-01,0.000000E+00,6.511543E+00,7.560911E+04,9.544785E+04,5.881151E-01,1.728560E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.950941E+00,5.681073E+04,7.019738E+04,6.922586E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.863732E+00,5.583708E+04,6.932011E+04,7.868107E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.564061E+00,8.606683E+04,1.010252E+05,7.972067E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
12:00:00,2.466931E-01,0.000000E+00,6.526895E+00,7.582405E+04,9.566418E+04,5.879846E-01,1.729315E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.964618E+00,5.698649E+04,7.035059E+04,6.919697E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.879129E+00,5.603205E+04,6.949221E+04,7.864236E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.605822E+00,8.655735E+04,1.015145E+05,7.967872E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
12:10:00,2.466931E-01,0.000000E+00,6.529181E+00,7.588448E+04,9.568214E+04,5.878553E-01,1.730064E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.033692E+00,5.777600E+04,7.126536E+04,6.916820E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.949870E+00,5.684016E+04,7.043099E+04,7.860376E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.680938E+00,8.741528E+04,1.024844E+05,7.963701E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
12:20:00,2.466931E-01,0.000000E+00,6.529198E+00,7.591962E+04,9.559260E+04,5.877276E-01,1.730803E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.102283E+00,5.855996E+04,7.269506E+04,6.913966E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.020109E+00,5.764250E+04,7.187075E+04,7.856543E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.753564E+00,8.824527E+04,1.037978E+05,7.959579E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
12:30:00,2.466931E-01,0.000000E+00,6.527307E+00,7.593346E+04,9.546073E+04,5.876016E-01,1.731533E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.169419E+00,5.932753E+04,7.428533E+04,6.911141E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.088883E+00,5.842837E+04,7.346961E+04,7.852748E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.822935E+00,8.903881E+04,1.051788E+05,7.955517E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
12:40:00,2.466931E-01,0.000000E+00,6.523894E+00,7.593033E+04,9.533407E+04,5.874773E-01,1.732252E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.235479E+00,6.008294E+04,7.575383E+04,6.908350E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.156570E+00,5.920194E+04,7.495308E+04,7.848996E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.889432E+00,8.980014E+04,1.064230E+05,7.951522E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
12:50:00,2.466931E-01,0.000000E+00,6.519430E+00,7.591546E+04,9.522730E+04,5.873549E-01,1.732961E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.300961E+00,6.083175E+04,7.703099E+04,6.905595E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.223660E+00,5.996871E+04,7.625150E+04,7.845291E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.953639E+00,9.053579E+04,1.074959E+05,7.947600E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
13:00:00,2.466931E-01,0.000000E+00,6.514728E+00,7.589791E+04,9.514419E+04,5.872343E-01,1.733658E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.366725E+00,6.158359E+04,7.816801E+04,6.902877E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.291007E+00,6.073823E+04,7.741275E+04,7.841635E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.016449E+00,9.125576E+04,1.084515E+05,7.943753E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
13:10:00,2.466931E-01,0.000000E+00,6.521501E+00,7.599540E+04,9.521450E+04,5.871155E-01,1.734345E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.375956E+00,6.169747E+04,7.840613E+04,6.900198E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.301834E+00,6.086995E+04,7.767067E+04,7.838031E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.041131E+00,9.154289E+04,1.087895E+05,7.939980E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
13:20:00,2.466931E-01,0.000000E+00,6.530462E+00,7.611726E+04,9.532049E+04,5.869986E-01,1.735022E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.386213E+00,6.182292E+04,7.860973E+04,6.897557E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.313655E+00,6.101287E+04,7.789316E+04,7.834478E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.065671E+00,9.182853E+04,1.091025E+05,7.936283E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
13:30:00,2.466931E-01,0.000000E+00,6.542237E+00,7.627052E+04,9.546425E+04,5.868834E-01,1.735688E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.399585E+00,6.198324E+04,7.882594E+04,6.894955E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.328532E+00,6.118999E+04,7.812700E+04,7.830976E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.092277E+00,9.213734E+04,1.094303E+05,7.932661E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
13:40:00,2.466931E-01,0.000000E+00,6.557287E+00,7.646031E+04,9.564882E+04,5.867700E-01,1.736343E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.416590E+00,6.218423E+04,7.906867E+04,6.892391E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.346983E+00,6.140714E+04,7.838635E+04,7.827527E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.121727E+00,9.247799E+04,1.097848E+05,7.929113E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
13:50:00,2.466931E-01,0.000000E+00,6.575832E+00,7.668910E+04,9.587629E+04,5.866583E-01,1.736989E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.437565E+00,6.242964E+04,7.934631E+04,6.889865E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.369324E+00,6.166781E+04,7.867949E+04,7.824129E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.154407E+00,9.285479E+04,1.101719E+05,7.925638E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
14:00:00,2.466931E-01,0.000000E+00,6.597497E+00,7.695271E+04,9.614188E+04,5.865484E-01,1.737624E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.462112E+00,6.271501E+04,7.965693E+04,6.887377E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.395174E+00,6.196770E+04,7.900480E+04,7.820783E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.190091E+00,9.326517E+04,1.105905E+05,7.922235E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
14:10:00,2.466931E-01,0.000000E+00,6.621492E+00,7.722057E+04,9.641310E+04,5.864401E-01,1.738250E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.489356E+00,6.301904E+04,7.998066E+04,6.884927E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.423662E+00,6.228562E+04,7.934253E+04,7.817487E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.227779E+00,9.368585E+04,1.110179E+05,7.918902E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
14:20:00,2.466931E-01,0.000000E+00,6.646711E+00,7.750209E+04,9.669928E+04,5.863335E-01,1.738866E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.518071E+00,6.333950E+04,8.031733E+04,6.882514E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.453576E+00,6.261947E+04,7.969268E+04,7.814242E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.265945E+00,9.411186E+04,1.114505E+05,7.915639E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
14:30:00,2.466931E-01,0.000000E+00,6.672473E+00,7.778967E+04,9.699256E+04,5.862285E-01,1.739472E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.547478E+00,6.366772E+04,8.065947E+04,6.880137E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.484148E+00,6.296069E+04,8.004791E+04,7.811046E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.303539E+00,9.453151E+04,1.118771E+05,7.912443E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
14:40:00,2.466931E-01,0.000000E+00,6.698184E+00,7.807669E+04,9.728560E+04,5.861251E-01,1.740069E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.576951E+00,6.399668E+04,8.100033E+04,6.877796E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.514760E+00,6.330237E+04,8.040155E+04,7.807899E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.339730E+00,9.493550E+04,1.122881E+05,7.909314E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
14:50:00,2.466931E-01,0.000000E+00,6.723347E+00,7.835759E+04,9.757223E+04,5.860232E-01,1.740658E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.605841E+00,6.431915E+04,8.133233E+04,6.875491E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.544783E+00,6.363749E+04,8.074627E+04,7.804801E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.373764E+00,9.531542E+04,1.126742E+05,7.906250E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
15:00:00,2.466931E-01,0.000000E+00,6.747676E+00,7.862919E+04,9.784894E+04,5.859229E-01,1.741237E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.633825E+00,6.463152E+04,8.165209E+04,6.873221E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.573901E+00,6.396251E+04,8.107877E+04,7.801751E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.405151E+00,9.566581E+04,1.130297E+05,7.903251E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
15:10:00,2.466931E-01,0.000000E+00,6.745219E+00,7.857572E+04,9.775386E+04,5.858241E-01,1.741807E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.660457E+00,6.491502E+04,8.194037E+04,6.870986E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.601671E+00,6.425873E+04,8.137984E+04,7.798748E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.421172E+00,9.583012E+04,1.131877E+05,7.900313E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
15:20:00,2.466931E-01,0.000000E+00,6.740672E+00,7.849900E+04,9.713494E+04,5.857268E-01,1.742369E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.685439E+00,6.518012E+04,8.220958E+04,6.868784E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.627799E+00,6.453662E+04,8.166195E+04,7.795791E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.432923E+00,9.594679E+04,1.130793E+05,7.897437E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
15:30:00,2.466931E-01,0.000000E+00,6.734279E+00,7.840184E+04,9.647745E+04,5.856309E-01,1.742922E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.708507E+00,6.542386E+04,8.245727E+04,6.866616E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.652024E+00,6.479327E+04,8.192273E+04,7.792881E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.440469E+00,9.601657E+04,1.128987E+05,7.894621E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
15:40:00,2.466931E-01,0.000000E+00,6.725892E+00,7.828264E+04,9.603871E+04,5.855365E-01,1.743467E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.729441E+00,6.564377E+04,8.268064E+04,6.864481E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.674121E+00,6.502617E+04,8.215927E+04,7.790015E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.443550E+00,9.603661E+04,1.127614E+05,7.891863E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
15:50:00,2.466931E-01,0.000000E+00,6.714874E+00,7.813421E+04,9.577455E+04,5.854435E-01,1.744004E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.747498E+00,6.583159E+04,8.286908E+04,6.862379E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.693376E+00,6.522735E+04,8.236126E+04,7.787194E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.441353E+00,9.599779E+04,1.126541E+05,7.889163E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
16:00:00,2.466931E-01,0.000000E+00,6.701505E+00,7.795957E+04,9.557367E+04,5.853518E-01,1.744532E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.762907E+00,6.598984E+04,8.302837E+04,6.860309E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.709991E+00,6.539906E+04,8.253417E+04,7.784416E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.434093E+00,9.590249E+04,1.125378E+05,7.886519E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
16:10:00,2.466931E-01,0.000000E+00,6.663165E+00,7.749765E+04,9.491285E+04,5.852615E-01,1.745053E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.686340E+00,6.511708E+04,8.180431E+04,6.858270E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.634749E+00,6.454110E+04,8.131585E+04,7.781682E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.342632E+00,9.486272E+04,1.111690E+05,7.883929E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
16:20:00,2.466931E-01,0.000000E+00,6.622175E+00,7.700630E+04,9.384039E+04,5.851726E-01,1.745566E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.604555E+00,6.418646E+04,7.970854E+04,6.856262E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.554327E+00,6.362570E+04,7.925630E+04,7.778990E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.242718E+00,9.372899E+04,1.087851E+05,7.881394E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
16:30:00,2.466931E-01,0.000000E+00,6.578647E+00,7.648650E+04,9.264919E+04,5.850849E-01,1.746072E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.519357E+00,6.321788E+04,7.740783E+04,6.854285E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.470487E+00,6.267229E+04,7.699420E+04,7.776340E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.136504E+00,9.252505E+04,1.061627E+05,7.878911E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
16:40:00,2.466931E-01,0.000000E+00,6.532470E+00,7.593696E+04,9.154548E+04,5.849985E-01,1.746570E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.430633E+00,6.221007E+04,7.533953E+04,6.852338E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.383115E+00,6.167957E+04,7.495041E+04,7.773731E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,8.024168E+00,9.125284E+04,1.037972E+05,7.876479E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
16:50:00,2.466931E-01,0.000000E+00,6.484019E+00,7.536190E+04,9.057345E+04,5.849134E-01,1.747060E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.338840E+00,6.116808E+04,7.357551E+04,6.850420E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.292644E+00,6.065231E+04,7.319709E+04,7.771162E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.906392E+00,8.991994E+04,1.017543E+05,7.874098E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
17:00:00,2.466931E-01,0.000000E+00,6.432680E+00,7.475453E+04,8.968642E+04,5.848295E-01,1.747544E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.243372E+00,6.008507E+04,7.200876E+04,6.848532E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.198479E+00,5.958383E+04,7.163405E+04,7.768634E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.782577E+00,8.851960E+04,9.990020E+04,7.871766E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
17:10:00,2.466931E-01,0.000000E+00,6.227026E+00,7.241571E+04,8.692286E+04,5.847469E-01,1.748020E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.150488E+00,5.902611E+04,7.066674E+04,6.846672E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.106747E+00,5.853768E+04,7.030234E+04,7.766145E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.574442E+00,8.617277E+04,9.729520E+04,7.869482E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
17:20:00,2.466931E-01,0.000000E+00,6.010594E+00,6.995671E+04,8.384839E+04,5.846654E-01,1.748490E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.050932E+00,5.789246E+04,6.954218E+04,6.844841E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,5.008261E+00,5.741596E+04,6.916881E+04,7.763694E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.345948E+00,8.359846E+04,9.523369E+04,7.867245E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
17:30:00,2.466931E-01,0.000000E+00,5.788041E+00,6.742932E+04,8.066488E+04,5.845851E-01,1.748952E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.946229E+00,5.670116E+04,6.846866E+04,6.843037E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.904609E+00,5.623638E+04,6.808579E+04,7.761281E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,7.105859E+00,8.089438E+04,9.322986E+04,7.865053E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
17:40:00,2.466931E-01,0.000000E+00,5.559342E+00,6.483323E+04,7.747748E+04,5.845059E-01,1.749408E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.836023E+00,5.544819E+04,6.729214E+04,6.841261E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.795541E+00,5.499612E+04,6.691123E+04,7.758906E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,6.855135E+00,7.807117E+04,9.087918E+04,7.862907E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
17:50:00,2.466931E-01,0.000000E+00,5.322886E+00,6.215043E+04,7.429710E+04,5.844279E-01,1.749858E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.718251E+00,5.411054E+04,6.594938E+04,6.839511E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.679007E+00,5.367231E+04,6.558147E+04,7.756568E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,6.592361E+00,7.511311E+04,8.810210E+04,7.860805E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
18:00:00,2.466931E-01,0.000000E+00,5.080296E+00,5.939906E+04,7.113649E+04,5.843510E-01,1.750301E+03,2.466931E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.594341E+00,5.270424E+04,6.448394E+04,6.837788E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.301569E-01,0.000000E+00,4.556412E+00,5.228071E+04,6.413518E+04,7.754266E-01,0.000000E+00,1.301569E-01,0.000000E+00,0.000000E+00,1.373048E-01,0.000000E+00,6.319758E+00,7.204515E+04,8.502417E+04,7.858746E-01,0.000000E+00,1.373048E-01,0.000000E+00,0.000000E+00
